predicted,ground_truth
"SubString{String}[""acquaintances information provision abilities"", ""agents\"" information provision abilities"", ""agents\"" information provision"", ""information provision abilities"", ""agents\"" information abilities"", ""information provision"", ""local information"", ""information interests"", ""agents\"" information"", ""information abilities"", ""information category"", ""information searching"", ""information pieces"", ""information"", ""agents search"", ""dynamic network"", ""agents"", ""interests network"", ""indices case"", ""network"", ""semantic query"", ""agent"", ""dynamic case"", ""dynamic networks"", ""acquaintances local"", ""queries"", ""search networks"", ""provision abilities"", ""semantic peer-to-peer"", ""semantic similarity"", ""agents\"" local"", ""acquaintances\"" local"", ""query"", ""acquaintances\"" interests"", ""indices"", ""peer-to-peer search"", ""acquaintances\"" abilities"", ""agents\"" profiles"", ""acquaintances\"" profiles"", ""number"", ""approach"", ""case"", ""networks"", ""acquaintances"", ""provision"", ""dynamic"", ""semantic"", ""local"", ""interests"", ""peer-to-peer"", ""similarity"", ""method"", ""agents\"""", ""experiments"", ""acquaintances\"""", ""communication"", ""search"", ""category"", ""searching"", ""pieces"", ""profiles"", ""benefit"", ""set""]","[""information searching and sharing"", ""decentralized control"", ""myopic algorithm"", ""knn approach"", ""gradient search scheme"", ""performance"", ""scalability"", ""social network"", ""cooperative agent"", ""peer to peer search network"", ""peer-to-peer system"", ""dynamic and large scale network"", ""decentralized partially-observable markov decision process"", ""artificial social system"", ""robustness"", ""dependability""]"
"SubString{String}[""total equilibrium revenue"", ""q ="", ""− q"", ""equilibrium revenue"", ""symmetric equilibrium bids"", ""ws = ws"", ""optimal q"", ""s ="", ""agent s bids"", ""optimal keyword auction"", ""keyword search"", ""ws ="", ""t ="", ""symmetric equilibrium"", ""t > s"", ""q"", ""equilibrium analysis"", ""bidders bid"", ""keyword auction"", ""revenue"", ""optimal keyword"", ""total relevance"", ""search advertisers"", ""bidder bids"", ""="", ""agents s"", ""bidder s"", ""total value"", ""> s"", ""agent s"", ""equilibrium"", ""optimal auction"", ""reserve score"", ""auction case"", ""bidders"", ""agents bid"", ""−"", ""position t"", ""t >"", ""search"", ""agent t"", ""keyword"", ""bids"", ""relevance"", ""s"", ""correlation"", ""value"", ""auction"", ""efficiency"", ""total"", ""symmetric"", ""score"", ""reserve"", ""bid"", ""position"", ""optimal"", ""such"", ""agents"", ""click-through"", ""bidder"", ""section"", ""ws"", "">"", ""simulations"", ""agent"", ""advertisers"", ""analysis"", ""t"", ""case""]","[""revenue"", ""keyword auction"", ""ranking rule"", ""search engine"", ""sponsored search"", ""optimal auction design problem"", ""revenue-optimal ranking"", ""advertisement"", ""rank-by-bid"", ""rank-by-revenue"", ""profit"", ""advertising revenue"", ""pricing search keyword"", ""sponsor search""]"
"SubString{String}[""data file transfer"", ""data transfer performance"", ""a data grid"", ""data file management"", ""a data transfer"", ""data grid"", ""data file"", ""data transfer architecture"", ""data transfer"", ""data servers"", ""data storage"", ""a data"", ""dynamic data"", ""data management"", ""distributed data"", ""data block"", ""data files"", ""a replica selection cost"", ""a replica selection service"", ""data"", ""replica selection server"", ""a replica selection"", ""replica selection cost"", ""replica selection service"", ""replica management service"", ""replica servers"", ""a dynamic co-allocation"", ""file transfer"", ""replica server"", ""a replica"", ""replica selection"", ""replica management"", ""transfer performance"", ""co-allocation server"", ""transfer time"", ""time transfer"", ""a co-allocation"", ""a file"", ""dynamic co-allocation"", ""file section"", ""file size"", ""co-allocation client"", ""co-allocation architecture"", ""co-allocation service"", ""replica"", ""a dynamic system"", ""a performance"", ""server transfer"", ""time bandwidth"", ""a dynamic coallocation"", ""time section"", ""grid"", ""overall performance"", ""transfer blocks"", ""co-allocation"", ""file"", ""a resource management"", ""time cost"", ""overall transfer"", ""distributed servers"", ""storage system"", ""network bandwidth"", ""a system"", ""a server"", ""dynamic server"", ""performance"", ""a dynamic"", ""distributed storage"", ""transfer"", ""time"", ""a client"", ""dynamic coallocation"", ""section size"", ""a cost"", ""block size"", ""servers"", ""resource management"", ""network"", ""system"", ""storage"", ""server"", ""a"", ""information"", ""bandwidth"", ""dynamic"", ""selection"", ""management"", ""section"", ""size"", ""distributed"", ""block"", ""blocks"", ""files"", ""client"", ""coallocation"", ""architecture"", ""cost"", ""computing"", ""resource"", ""overall""]","[""distributed resource"", ""replication"", ""resource management protocol"", ""replica"", ""server"", ""performance"", ""grid computing"", ""data grid"", ""data transfer"", ""globus"", ""gridftp"", ""data grid application"", ""co-allocation"", ""large dataset"", ""co-allocation strategy"", ""replica selection""]"
"SubString{String}[""single global bidder bids"", ""other global bidders"", ""global bidder bids"", ""optimal global bid"", ""multiple global bidders"", ""single global bidder"", ""optimal global bids"", ""local bidders bid"", ""optimal global strategy"", ""= − b"", ""global bidder"", ""global bidders"", ""other global bidders."", ""multiple global bidders."", ""global bid"", ""optimal global"", ""other auctions"", ""global bidding"", ""other global"", ""optimal bidding strategy"", ""local bidder"", ""multiple auctions"", ""such auctions"", ""auctions such"", ""local bidders"", ""multiple global"", ""= v"", ""b ="", ""single global"", ""global bidders."", ""other bidders"", ""bidder bids"", ""bidder valuation"", ""optimal bid"", ""optimal bidding"", ""="", ""bid auctions."", ""auctions"", ""global"", ""optimal bids"", ""other auctions."", ""optimal strategy"", ""local bidders."", ""other bids"", ""other valuation"", ""− b"", ""bid b"", ""bidder"", ""different auctions."", ""multiple auctions."", ""single auction"", ""bidding b"", ""bidders"", ""valuation v"", ""bids b"", ""equal bids"", ""different market"", ""market efficiency"", ""most market"", ""number"", ""local"", ""−"", ""bid"", ""expected utility"", ""optimal"", ""however,"", ""bidding"", ""auction"", ""results"", ""other"", ""auctions."", ""case"", ""bids"", ""valuation"", ""section"", ""r."", ""equation"", ""strategy"", ""market"", ""utility"", ""different"", ""multiple"", ""such"", ""efficiency"", ""note"", ""most"", ""single"", ""bidders."", ""v"", ""b"", ""expected"", ""figure"", ""equal""]","[""optimal bidding strategy"", ""global bidding agent"", ""multiagent system"", ""market efficiency"", ""vickrey auction"", ""utilitymaximising strategy"", ""simultaneous second-price auction"", ""non-decreasing valuation distribution"", ""online market"", ""perfect substitute"", ""social and behavioral science"", ""simultaneous auction""]"
"SubString{String}[""query background language model"", ""document language model"", ""language model smoothing"", ""multinomial language model"", ""retrieval models, language models"", ""multinomial language models, smoothing"", ""per-term two-stage smoothing model"", ""query background model"", ""language models, query models,"", ""multinomial language models"", ""model information retrieval"", ""language model"", ""multinomial language models, such"", ""query model"", ""document language model,"", ""multinomial retrieval models"", ""document model"", ""new background model"", ""mixture background model"", ""multinomial language model,"", ""model smoothing"", ""retrieval model"", ""multinomial model"", ""different retrieval models"", ""language models"", ""background language model,"", ""multinomial language"", ""background model"", ""distribution models term"", ""per-term two-stage smoothing method"", ""per-term two-stage smoothing model,"", ""new model"", ""mixture model"", ""collection model"", ""multinomial query"", ""multinomial mixture models, such"", ""document models"", ""query term"", ""retrieval models"", ""smoothing smoothing"", ""new per-term smoothing"", ""multinomial models"", ""collection language"", ""per-term two-stage smoothing"", ""language models,"", ""language model,"", ""query terms"", ""different document"", ""two-stage smoothing method"", ""model"", ""poisson"", ""query likelihood"", ""different smoothing"", ""different retrieval"", ""document d."", ""document models,"", ""information retrieval"", ""new models"", ""new smoothing"", ""per-term smoothing"", ""retrieval performance"", ""language"", ""="", ""multinomial distribution"", ""two-stage smoothing"", ""other smoothing"", ""smoothing models,"", ""retrieval models,"", ""smoothing method"", ""multinomial model,"", ""different background"", ""query"", ""different terms"", ""document"", ""mixture background"", ""models"", ""information retrieval,"", ""smoothing"", ""retrieval"", ""background model,"", ""multinomial"", ""other mixture"", ""term"", ""collection model,"", ""two-stage method"", ""models, such"", ""different"", ""background"", ""terms"", ""information"", ""new"", ""likelihood"", ""per-term"", ""performance"", ""retrieval,"", ""distribution"", ""+"", ""mixture"", ""documents"", ""collection"", ""two-stage"", ""other"", ""models,"", ""text"", ""such"", ""method"", ""model,""]","[""multinomial distribution"", ""query generation probabilistic model"", ""poisson distribution"", ""speech recognition"", ""term frequency"", ""perterm smoothing"", ""vocabulary set"", ""homogeneous poisson process"", ""single pseudo term"", ""language model"", ""poisson process"", ""query generation"", ""two-stage smoothing"", ""multivariate bernoullus distribution"", ""new term-dependent smoothing algorithm"", ""formal model"", ""term dependent smooth""]"
"SubString{String}[""peer bandwidth"", ""receiver peer (e.g.,"", ""parent peers"", ""parent peer"", ""receiver peer"", ""available bandwidth"", ""peer discovery mechanism"", ""parent selection mechanism"", ""new peers"", ""new peer"", ""new parent"", ""peer-to-peer overlay"", ""new receiver"", ""other peers"", ""(e.g., peers"", ""peer selection"", ""peer discovery"", ""parent selection"", ""bandwidth"", ""new parents"", ""peers"", ""peer"", ""different parents"", ""overlay"", ""other parents"", ""parent"", ""receiver"", ""different parents. (ii)"", ""local design"", ""local image"", ""(e.g., number"", ""new gossip"", ""different network"", ""key design"", ""selection mechanism"", ""parents"", ""content selection"", ""different parents."", ""network (e.g.,"", ""different gossip"", ""gossip mechanism"", ""new"", ""parents. (ii)"", ""available"", ""number"", ""local"", ""peer-to-peer"", ""design"", ""framework"", ""image"", ""different"", ""mechanism"", ""approach"", ""content"", ""network"", ""other"", ""selection"", ""bottleneck"", ""utility"", ""delay"", ""(e.g.,"", ""key"", ""discovery"", ""parents."", ""(ii)"", ""gossip""]","[""congestion control"", ""design"", ""measurement"", ""efficient overlay structure"", ""pro"", ""peer-to-peer streaming"", ""receiver-driven approach"", ""receiver-driven overlay"", ""distributed system"", ""proper subset of parent peer"", ""gossip-based peer discovery"", ""receiver-driven parent selection"", ""peer-to-peer stream""]"
"SubString{String}[""interesting definitional nuggets"", ""definitional answer nuggets"", ""interesting nuggets answer"", ""topic a human"", ""a definitional question"", ""a question topic"", ""informative nuggets such"", ""human interest"", ""top definitional system"", ""topic nuggets"", ""interesting nuggets"", ""definitional question"", ""such topic terms"", ""a definitional answer"", ""such interesting nuggets."", ""definitional system"", ""a definitional corpus"", ""definitional sentences"", ""answer nuggets"", ""such a system"", ""informative nuggets"", ""such a model"", ""human world"", ""such relevant documents"", ""question topic."", ""other nuggets"", ""a human"", ""definitional nuggets."", ""different answer nuggets."", ""definitional answers"", ""topic terms"", ""definitional corpus."", ""relevant topic"", ""definitional corpus"", ""different web resources"", ""a definitional"", ""interesting nuggets."", ""question set"", ""interesting documents"", ""terms model"", ""relevant sentences"", ""answer sentences"", ""a topic"", ""nuggets"", ""human"", ""different sentences"", ""information such"", ""language model"", ""relevant terms"", ""answer sentence"", ""such systems"", ""corpus sentences"", ""a model"", ""definitional"", ""answer nuggets."", ""relevant documents"", ""different term"", ""question"", ""such articles"", ""relevant articles"", ""interest"", ""patterns approach"", ""web documents"", ""such a"", ""web resources"", ""a sentence"", ""such patterns"", ""patterns such"", ""other sentence"", ""informative nuggets."", ""a relevant"", ""web articles"", ""topic"", ""a term"", ""a topic."", ""answer set"", ""interesting"", ""other systems"", ""a different"", ""a corpus."", ""system"", ""model"", ""sentences"", ""a set"", ""trec"", ""approach"", ""information"", ""such"", ""sentence"", ""terms"", ""relevant"", ""answer"", ""term"", ""topic."", ""systems"", ""divergence"", ""web"", ""different"", ""documents"", ""informative"", ""resources"", ""language"", ""answers"", ""articles"", ""corpus."", ""world"", ""top"", ""corpus"", ""retrieval"", ""a"", ""other"", ""patterns"", ""score"", ""set""]","[""use of linguistic"", ""external knowledge"", ""computation of human interest"", ""news corpus"", ""question topic"", ""informative nugget"", ""sentence fragment"", ""human reader"", ""interest"", ""interesting nugget"", ""unique quality"", ""surprise factor"", ""lexical pattern"", ""manual labor"", ""baseline system"", ""linguistic use"", ""human interest computation"", ""definitional question answer"", ""human interest""]"
"SubString{String}[""document size"", ""document snippets"", ""document compression"", ""document cache"", ""snippet generation time"", ""query terms"", ""document"", ""web documents"", ""query results"", ""web snippet"", ""search engine"", ""query cache"", ""single query"", ""snippet generation"", ""web search"", ""many documents"", ""snippet score"", ""more documents"", ""search queries"", ""single snippet"", ""sentence terms"", ""search results"", ""query"", ""web pages"", ""data compression"", ""text snippets"", ""documents"", ""snippet"", ""compression time"", ""results pages"", ""large web"", ""queries such"", ""collection size"", ""model size"", ""more snippets"", ""final snippets"", ""search"", ""more queries"", ""large collection"", ""engine"", ""sentences"", ""score s."", ""sentence"", ""terms"", ""final score"", ""web"", ""static cache"", ""more disk"", ""size"", ""other information"", ""data"", ""snippets"", ""pages"", ""queries"", ""text"", ""compression"", ""figure"", ""time"", ""number"", ""such"", ""generation"", ""results"", ""first"", ""large"", ""collection"", ""score"", ""words"", ""cache"", ""table"", ""model"", ""single"", ""many"", ""other"", ""more"", ""second"", ""disk"", ""baseline"", ""information"", ""order"", ""static"", ""final""]","[""search engine"", ""snippet generation"", ""document caching"", ""performance"", ""ram"", ""document compaction"", ""vbyte coding scheme"", ""document cache"", ""link graph measure"", ""web summary"", ""special-purpose filesystem"", ""text fragment"", ""precomputed final result page"", ""semi-static compression""]"
"SubString{String}[""user feedback"", ""such information"", ""relevant information"", ""retrieval system"", ""new feedback"", ""novelty feedback"", ""new query"", ""information"", ""passage retrieval"", ""new evaluation"", ""novelty detection"", ""user"", ""new ranked"", ""relevance list"", ""new list"", ""system"", ""new document"", ""ranked passages"", ""text retrieval"", ""retrieval systems"", ""relevant passages"", ""ranked list"", ""training time"", ""relevance"", ""new"", ""passage"", ""feedback"", ""multiple news"", ""novelty"", ""utility"", ""multiple queries"", ""query"", ""retrieval"", ""passages"", ""adaptive"", ""nugget"", ""evaluation"", ""corpus"", ""training"", ""ranked"", ""such"", ""documents"", ""respect"", ""text"", ""systems"", ""list"", ""news"", ""rule"", ""section"", ""relevant"", ""γ"", ""however,"", ""queries"", ""time"", ""multiple"", ""conference"", ""terms"", ""document""]","[""passage ranking"", ""adaptive filtering"", ""novelty detection"", ""new evaluation methodology"", ""answer key"", ""unified framework"", ""ndcg metric"", ""evaluation methodology"", ""utility-based information distillation"", ""temporally ordered document"", ""ad-hoc retrieval"", ""nugget-matching rule"", ""utility-base distillation"", ""unify framework"", ""adaptive filter"", ""passage rank"", ""ﬂexible user feedback""]"
"SubString{String}[""a conflict set"", ""prohibitions ω ="", ""instance, norms agent"", ""prohibition ω ∈"", ""conflict set"", ""· σ ="", ""ω ="", ""a new set"", ""ω ∈"", ""governor agents"", ""external agents"", ""a governor agent"", ""norm conflict"", ""new set"", ""σ ="", ""new norms"", ""a set"", ""a conflict"", ""· · ·"", ""a new norm"", ""σ ∈"", ""governor agent"", ""external agent"", ""agents"", ""global normative state"", ""a normative state"", ""· σ"", ""set"", ""σ such"", ""a ∈"", ""conflict"", ""ω"", ""norms"", ""norm conflicts"", ""a prohibition"", ""a norm"", ""such prohibitions"", ""such normative"", ""such conflicts"", ""="", ""new conflicts"", ""agent"", ""global normative"", ""a normative"", ""a new"", ""a state"", ""∈"", ""action"", ""use a"", ""variables"", ""actions"", ""σ"", ""prohibition"", ""norm"", ""instance,"", ""·"", ""such"", ""prohibitions"", ""governor"", ""normative"", ""algorithm"", ""external"", ""conflicts"", ""new"", ""ϕ"", ""virtual"", ""section"", ""global"", ""state"", ""a"", ""permissions"", ""use""]","[""virtual organization"", ""agent"", ""norm conflict"", ""norm inconsistency"", ""multi-agent system"", ""norm-regulated vo"", ""conflicting prohibition"", ""external agent"", ""governor agent"", ""artificial social systems""]"
"SubString{String}[""a client cache"", ""a page version number update"", ""a client fetch request"", ""client commit time"", ""distributed transactional object storage system"", ""peer group cache"", ""client cache"", ""a client transaction"", ""a client invalidation"", ""clients fetch objects"", ""client server"", ""transactional cache coherence protocol"", ""a page version number"", ""version number cache"", ""a client request"", ""distributed object storage system"", ""a client access"", ""a version cache"", ""client group"", ""client transaction"", ""transactional object storage systems"", ""cache coherence protocol"", ""cache update protocol"", ""object cache"", ""system server fetch"", ""server cache"", ""a distributed transactional object"", ""page version number"", ""a new version number"", ""transaction commit time"", ""clients cache"", ""object storage system"", ""client request"", ""new page version"", ""server fetch cost"", ""client access"", ""version cache"", ""fetch a server"", ""version number protocol"", ""transactional cache coherence"", ""group cache"", ""cache group"", ""client a"", ""a client"", ""commit a transaction"", ""a transaction commit"", ""client pages"", ""peer cache"", ""object version"", ""peer fetch latency"", ""cache performance"", ""cache invalidations"", ""transactional object systems"", ""a new object"", ""commit validation protocol"", ""a version number"", ""update commit request"", ""object invalidations"", ""version number updates"", ""server invalidations"", ""object invalidation"", ""storage system performance"", ""a commit request"", ""invalidation time cost"", ""system coherence protocol"", ""object system"", ""server system"", ""page version"", ""cache coherence"", ""peer group"", ""system clients"", ""network storage systems"", ""server fetch"", ""client"", ""transaction commit"", ""a cache"", ""redirector page"", ""clients fetch"", ""object access"", ""distributed objects"", ""redirector invalidations"", ""a server"", ""commit protocol"", ""object storage"", ""updates object"", ""new object"", ""a storage system"", ""commit time"", ""web coherence protocol"", ""version number"", ""network latency"", ""commit request"", ""peer fetch"", ""commit cost"", ""network request"", ""commit a"", ""a commit"", ""a request redirection"", ""peer update"", ""a group"", ""commit validation"", ""a page"", ""a peer"", ""a new validation"", ""performance access"", ""a network"", ""a redirector"", ""cache"", ""a new transactional"", ""collaborative group"", ""redirector data"", ""a transaction"", ""objects"", ""transaction validation"", ""coherence protocol"", ""request latency"", ""object"", ""server"", ""a system"", ""fetch request"", ""a protocol"", ""access latency"", ""storage system"", ""latency cost"", ""fetch cost"", ""clients"", ""fetch pages"", ""a number"", ""a request"", ""fetch redirection"", ""access a"", ""version"", ""a cost"", ""storage servers"", ""commit"", ""access data"", ""storage systems"", ""group"", ""page"", ""a new"", ""peer"", ""a validation"", ""redirection cost"", ""new data"", ""a transactional"", ""network"", ""redirector"", ""web systems"", ""transactional storage"", ""a redirection"", ""transaction"", ""a collaborative"", ""performance"", ""invalidations"", ""invalidation"", ""transactional objects."", ""web objects."", ""system"", ""protocol"", ""time"", ""latency"", ""fetch"", ""number"", ""request"", ""coherence"", ""servers"", ""update"", ""access"", ""cost"", ""systems"", ""figure"", ""a"", ""pages"", ""base"", ""storage"", ""updates"", ""new"", ""data"", ""validation"", ""distributed"", ""transactional"", ""redirection"", ""collaborative"", ""objects."", ""web""]","[""object storage system"", ""cooperative web caching"", ""transaction"", ""buddycache"", ""dominant performance cost"", ""optimistic system"", ""peer fetch"", ""collaborative strong-consistency application"", ""wide-area network"", ""fine-grain sharing"", ""fault-tolerance property"", ""multi-user oo7 benchmark"", ""cooperative cache"", ""fine-grain share"", ""fault-tolerance""]"
"SubString{String}[""multi-document topic segmentation"", ""optimal topic segmentation"", ""document number ="", ""topic segmentation"", ""document segmentation"", ""different segmentation"", ""term weights"", ""optimal term"", ""different topic"", ""multi-document segmentation"", ""single-document segmentation"", ""documents d, d"", ""text segmentation"", ""topic segment"", ""optimal segmentation"", ""document d ∈"", ""w = w"", ""different documents"", ""document number"", ""same topic"", ""different document"", ""segment documents"", ""term"", ""different segments"", ""different number"", ""d ="", ""text documents"", ""similar documents"", ""document sentences"", ""= l"", ""segment number"", ""w ="", ""segmentation"", ""document similar"", ""document d"", ""same segments"", ""same number"", ""document d,"", ""text segments"", ""similar segments"", ""topic"", ""algorithm segments"", ""same segment"", ""="", ""documents"", ""document"", ""stop words"", ""similar results"", ""d ∈"", ""data set"", ""segments"", ""number"", ""w ∈"", ""different"", ""information"", ""...,"", ""segment"", ""sentences"", ""same"", ""set"", ""multi-document"", ""words"", ""results"", ""weights"", ""j."", ""alignment"", ""∈"", ""single-document"", ""text"", ""stop"", ""similar"", ""d"", ""case"", ""optimal"", ""d,"", ""d."", ""l"", ""t."", ""algorithm"", ""methods"", ""w"", ""data""]","[""topic detection"", ""tracking"", ""topic segmentation"", ""single document"", ""shared topic"", ""stop word"", ""term weight"", ""topic alignment"", ""mutual information"", ""local and sequential information of document"", ""document local and sequential information"", ""multiple document"", ""wmus"", ""optimal boundary"", ""single-document segmentation"", ""multi-document segmentation"", ""cue term"", ""performance of topic segmentation"", ""topic segmentation performance"", ""share topic detection""]"
"SubString{String}[""a localization system"", ""localization system"", ""large size sensor network"", ""localization time"", ""sensor system"", ""a sensor node"", ""size sensor network"", ""a large localization"", ""wireless sensor nodes"", ""localization error"", ""small localization errors"", ""a sensor network"", ""localization function"", ""sensor nodes"", ""a large event size"", ""a localization"", ""localization errors"", ""sensor node"", ""wireless sensor network"", ""localization solution"", ""localization system,"", ""localization accuracy"", ""localization duration"", ""localization scheme"", ""accurate localization"", ""sensor network"", ""a sensor"", ""localization"", ""wireless sensor"", ""event size"", ""sensor"", ""a time synchronization"", ""a system"", ""large event"", ""different event"", ""system implementation"", ""first system"", ""a time"", ""event detection"", ""event distribution"", ""time cost"", ""time t."", ""detection time"", ""time synchronization"", ""system"", ""a node"", ""event"", ""a location"", ""point events"", ""a function"", ""time"", ""error detection"", ""small error"", ""a device"", ""a network"", ""a line"", ""a light"", ""same device"", ""large events"", ""events cover"", ""detection function"", ""a section"", ""a solution"", ""nodes"", ""first large detection"", ""a code"", ""node"", ""first scan"", ""a large"", ""cost solution"", ""a different"", ""point distribution"", ""a small"", ""a synchronization"", ""distance d."", ""a scheme"", ""a placement"", ""error"", ""laser range"", ""laser light"", ""a bias"", ""small range"", ""size"", ""location"", ""code placement"", ""function"", ""events"", ""first large"", ""scan"", ""first detection"", ""point"", ""device"", ""network"", ""line"", ""a"", ""errors"", ""="", ""s."", ""cost"", ""area"", ""range"", ""light"", ""same"", ""due"", ""j."", ""section"", ""solution"", ""number"", ""code"", ""laser"", ""system,"", ""accuracy"", ""large"", ""position"", ""cover"", ""different"", ""distance"", ""wireless"", ""duration"", ""hardware"", ""detection"", ""small"", ""synchronization"", ""scheme"", ""placement"", ""distribution"", ""implementation"", ""first"", ""codes"", ""accurate"", ""r."", ""bias""]","[""wireless sensor network"", ""localization"", ""transmission"", ""performance"", ""accuracy"", ""sensor network"", ""spotlight system"", ""distribution"", ""laser"", ""range-based localization"", ""range-free scheme"", ""localization error"", ""localization technique"", ""event distribution""]"
